UserId,VoteTypeId,n
"423311","3","1"
"423313","2","1"
"423315","2","23"
"423316","2","385"
"423316","3","48"
"423318","2","1"
"423320","2","1"
"423321","2","5"
"423322","2","2"
"423323","2","4"
"423325","2","111"
"423325","3","2"
"423326","2","3"
"423329","2","4"
"423330","2","38"
"423334","2","1"
"423334","3","2"
"423335","2","52"
"423335","3","5"
"423337","2","47"
"423339","2","3"
"423349","2","1"
"423350","2","24"
"423351","2","20"
"423352","2","1"
"423353","2","4"
"423356","2","43"
"423360","2","2"
"423360","3","1"
"423362","2","1"
"423366","2","2"
"423367","2","69"
"423368","2","4"
"423369","2","2"
"423370","2","10"
"423373","2","145"
"423373","3","4"
"423377","2","2"
"423380","2","1"
"423383","2","5"
"423383","3","2"
"423384","2","238"
"423384","3","1"
"423387","2","69"
"423389","2","6"
"423391","2","1"
"423393","2","2"
"423394","2","1"
"423397","2","6"
"423400","2","5"
"423403","2","1"
"423405","2","6"
"423407","2","1"
"423409","2","54"
"423410","2","65"
"423410","3","1"
"423411","2","130"
"423411","3","2"
"423412","2","1"
"423413","2","35"
"423415","2","2"
"423416","2","1"
"423419","2","2"
"423420","2","122"
"423420","3","3"
"423421","2","1"
"423423","2","2"
"423424","2","1"
"423425","2","5"
"423427","2","4"
"423429","2","16"
"423430","2","135"
"423430","3","3"
"423434","2","1"
"423435","2","1"
"423436","2","1"
"423437","2","1"
"423438","2","3"
"423439","2","2"
"423442","2","1"
"423443","2","2"
"423443","3","1"
"423444","2","4"
"423444","3","1"
"423445","2","6"
"423446","2","9"
"423447","2","7"
"423454","2","2"
"423455","2","19"
"423455","3","3"
"423458","2","3"
"423460","2","30"
"423464","2","1"
"423467","2","5"
"423469","2","1"
"423475","2","1"
"423477","2","7"
"423478","2","5"
"423481","2","10"
"423482","2","5"
"423484","2","1"
"423484","3","5"
"423486","2","1"
"423487","2","5"
"423489","2","3"
"423489","3","2"
"423491","2","427"
"423491","3","11"
"423492","2","5"
"423493","2","10"
"423493","3","1"
"423494","2","3"
"423497","2","128"
"423497","3","4"
"423498","2","3"
"423500","2","1"
"423502","2","23"
"423503","2","20"
"423505","2","2"
"423508","2","2"
"423508","3","1"
"423509","2","5"
"423509","3","2"
"423510","2","1"
"423514","2","1"
"423514","3","6"
"423515","2","7"
"423516","2","11"
"423517","2","2"
"423518","2","1"
"423519","2","65"
"423519","3","4"
"423527","2","1"
"423528","2","1"
"423529","2","8"
"423529","3","1"
"423531","2","1"
"423535","2","2"
"423541","2","9"
"423542","2","6"
"423543","2","2"
"423543","3","3"
"423544","2","87"
"423544","3","1"
"423545","2","4"
"423546","2","7"
"423546","3","1"
"423547","2","12"
"423549","2","6"
"423551","2","5"
"423553","2","2"
"423554","2","1"
"423560","2","1"
"423560","3","1"
"423561","2","3"
"423563","2","7"
"423565","2","110"
"423565","3","6"
"423569","2","3"
"423570","2","3"
"423573","2","2"
"423574","2","10"
"423578","2","6"
"423581","2","34"
"423581","3","1"
"423584","3","2"
"423585","2","158"
"423585","3","3"
"423586","2","1"
"423587","2","1"
"423588","2","41"
"423588","3","1"
"423589","2","9"
"423591","2","1"
"423594","2","21"
"423594","3","1"
"561096","2","1"
"561102","2","2"
"561110","2","62"
"561110","3","11"
"561113","2","64"
"561113","3","14"
"561114","2","5"
"561115","2","1"
"561117","2","1"
"561118","2","2"
"561119","2","5"
"561122","3","9"
"561133","2","1"
"561139","2","14"
"561139","3","2"
"561141","3","2"
"561144","2","4"
"561144","3","1"
"561147","2","26"
"561152","2","4"
"561153","2","9"
"561159","2","16"
"561161","2","1"
"561161","3","3"
"561162","2","8"
"561164","2","2"
"561167","2","2"
"561168","2","15"
"561168","3","11"
"561169","2","13"
"561172","2","4"
"561173","2","1"
"561174","2","15"
"561176","2","1"
"561176","3","1"
"561179","2","1"
"561180","2","21"
"561180","3","2"
"561181","2","3"
"561183","2","6"
"561186","2","505"
"561186","3","3"
"561188","2","1"
"561188","3","1"
"561189","2","1"
"561194","2","199"
"561194","3","12"
"561195","2","2"
"561200","2","1"
"561206","2","23"
"561207","2","1"
"561208","2","51"
"561208","3","4"
"561209","2","1"
"561210","2","5"
"561212","2","3"
"561213","2","3"
"561214","2","3"
"561219","2","14"
"561219","3","1"
"561223","2","1"
"561232","2","2"
"561232","3","4"
"561234","2","37"
"561235","2","8"
"561236","2","1"
"561236","3","2"
"561237","2","14"
"561238","2","3"
"561239","2","22"
"561239","3","1"
"561240","2","78"
"561240","3","4"
"561241","2","1"
"561242","2","60"
"561242","3","3"
"561245","2","4"
"561245","3","5"
"561248","2","1"
"561256","2","2"
"561258","2","54"
"561259","2","29"
"561259","3","3"
"561266","2","12"
"561267","2","1"
"561268","2","5"
"561269","2","214"
"561269","3","26"
"561270","2","3"
"561271","2","1"
"561273","2","7"
"561277","2","2"
"561285","2","86"
"561285","3","3"
"561286","2","498"
"561286","3","8"
"561289","2","4"
"561289","3","5"
"561291","2","2"
"561292","2","3"
"561292","3","2"
"561300","2","65"
"561301","2","1"
"561303","2","4"
"561305","2","10"
"561305","3","2"
"561307","2","1"
"561308","2","7"
"561309","2","2443"
"561309","3","97"
"561310","2","5"
"561314","2","5"
"561314","3","2"
"561315","2","4"
"561317","2","20"
"561317","3","1"
"561321","2","1"
"561323","2","51"
"561323","3","2"
"561327","2","74"
"561327","3","1"
"561330","2","3"
"561332","2","2"
"561333","2","1"
"561334","2","10"
"561335","2","5"
"561337","2","1"
"561339","2","31"
"561340","2","11"
"561341","2","19"
"561341","3","2"
"561343","2","4"
"561344","2","1"
"561345","2","1"
"561346","2","8"
"561349","2","1"
"561351","2","1"
"561352","2","1"
"561353","2","2"
"561354","2","73"
"561354","3","2"
"561357","2","13"
"561357","3","2"
"561359","2","1"
"561361","2","3"
"561362","2","1"
"561364","2","3"
"561365","2","1"
"561366","2","8"
"561368","2","14"
"561369","2","13"
"561369","3","1"
"561371","2","10"
"561371","3","1"
"561372","2","1"
"561375","2","1"
"561377","2","17"
"561378","2","1"
"561380","2","45"
"561380","3","1"
"561381","2","13"
"561381","3","3"
"561382","2","362"
"561382","3","25"
"561384","2","1"
"561385","2","2"
"561386","2","18"
"561389","2","12"
"561389","3","1"
"561390","2","62"
"561390","3","1"
"561391","2","6"
"561392","2","165"
"561393","2","1"
"561394","2","15"
"561395","2","784"
"561395","3","186"
"561397","2","1"
"561398","2","2"
"561399","2","14"
"561403","2","4"
"561405","2","3"
"561409","2","5"
"561410","2","1"
"561411","2","110"
"561412","2","4"
"561416","2","33"
"561421","2","2"
"561422","2","26"
"561425","2","4"
"561429","2","16"
"561429","3","2"
"561431","2","58"
"561435","2","29"
"561437","2","1"
"561438","2","29"
"561438","3","1"
"561440","2","4"
"561442","2","2"
"561442","3","1"
"561445","2","1"
"561448","2","5"
"561450","2","2"
"561451","2","9"
"561458","2","8"
"561458","3","2"
"561459","3","3"
"561461","2","2"
"561464","2","2"
"561465","2","2"
"561469","2","4"
"561470","2","1"
"561475","2","1"
"561476","2","56"
"561477","2","4"
"561477","3","2"
"561483","2","1"
"561484","2","2"
"561485","2","46"
"561486","2","1"
"561486","3","1"
"561487","2","18"
"561488","2","11"
"561489","2","1"
"561490","2","1"
"561491","2","1"
"561498","2","35"
"561498","3","1"
"561504","2","3"
"561505","2","2"
"561506","2","2"
"561509","2","3"
"561511","2","1"
"561515","2","7"
"561519","2","277"
"561519","3","4"
"561520","2","1"
"561521","2","103"
"561521","3","9"
"561525","3","2"
"561526","2","41"
"561526","3","3"
"561528","2","1"
"561529","2","1"
"561531","2","1"
"561534","2","53"
"561534","3","3"
"561537","2","1"
"561541","2","11"
"561542","2","13"
"561543","2","30"
"561545","2","579"
"561545","3","44"
"561548","2","10"
"561550","2","1"
"561551","2","4"
"561553","2","21"
"561554","2","1"
"561560","2","167"
"561560","3","3"
"561563","2","1"
"561564","2","1"
"561567","2","3"
"561568","2","3"
"561570","2","6"
"561577","2","12"
"561578","2","8"
"561578","3","1"
"561579","2","2"
"561585","2","5"
"561586","2","153"
"561586","3","4"
"561594","2","2"
"561595","2","3"
"561596","2","10"
"561597","2","1"
"561598","2","1"
"561599","2","5"
"561600","2","4"
"561601","2","5"
"561604","2","44"
"561606","2","2"
"561608","2","8"
"561610","2","7"
"561616","2","5"
"561616","3","1"
"561618","2","8"
"561620","2","25"
"561620","3","1"
"561621","2","91"
"561621","3","5"
"561624","2","261"
"561624","3","2"
"561626","2","236"
"561626","3","4"
"561629","2","26"
"561629","3","1"
"561631","2","1"
"561633","2","28"
"561633","3","4"
"561634","2","81"
"561634","3","26"
"561635","2","2"
"561636","2","2"
"561637","2","10"
"561637","3","1"
"561638","2","51"
"561638","3","1"
"561640","2","84"
"561640","3","2"
"561642","2","2"
"561644","2","3"
"561646","2","69"
"561647","2","2"
"561648","2","13"
"561648","3","2"
"561649","2","15"
"561650","2","6"
"561654","2","7"
"561656","2","35"
"561656","3","5"
"561657","2","8"
"561658","2","2"
"561661","2","23"
"561661","3","4"
"561664","2","78"
"561664","3","2"
"561665","2","30"
"561665","3","1"
"561670","2","33"
"561670","3","3"
"561671","2","2"
"561672","2","2"
"561675","2","1"
"561675","3","1"
"561677","2","142"
"561677","3","7"
"561678","2","119"
"561678","3","5"
"561684","2","3"
"561687","2","1"
"561687","3","1"
"561689","2","4"
"561690","2","290"
"561690","3","9"
"561693","3","1"
"561698","2","233"
"561698","3","2"
"561701","2","11"
"561702","2","13"
"561705","2","6"
"561707","2","4"
"561708","2","30"
"561708","3","6"
"561709","2","56"
"561709","3","2"
"561710","2","65"
"561710","3","5"
"561712","2","4"
"561712","3","1"
"561717","2","72"
"561717","3","1"
"561719","2","85"
"561720","2","13"
"561721","2","587"
"561721","3","3"
"561722","2","2"
"561723","2","1"
"561724","2","1"
"561726","2","8"
"561728","2","6"
"561729","2","1"
"561730","2","7"
"561731","2","7249"
"561731","3","544"
"561732","2","5"
"561733","2","1"
"561734","3","1"
"561737","2","23"
"561739","2","1"
"561741","2","46"
"561743","2","18"
"561744","2","5"
"561745","2","18"
"561746","2","3"
"561749","2","21"
"561750","2","10"
"561752","2","1"
"561753","2","5"
"561754","2","9"
"561757","2","2"
"561758","2","2"
"561759","2","92"
"561759","3","2"
"561760","2","3"
"561764","2","10"
"561765","2","2"
"561766","2","296"
"561766","3","8"
"561768","2","1"
"561769","2","9"
"561770","2","18"
"561770","3","1"
"561772","2","31"
"561780","2","2"
"561784","3","1"
"561785","2","6"
"561785","3","1"
"561790","2","1"
"561792","2","1"
"561793","2","4"
"561794","2","42"
"561795","2","1"
"561798","2","28"
"561799","2","18"
"561799","3","4"
"561803","2","44"
"561803","3","3"
"561805","2","1"
"561806","2","16"
"561807","2","85"
"561807","3","3"
"561809","2","7"
"561809","3","1"
"561810","2","15"
"561811","2","4"
"561811","3","1"
"561813","2","13"
"561814","2","2"
"561815","2","2"
"561816","2","3"
"561817","2","79"
"561818","2","1"
"561821","2","1"
"561825","2","2"
"561825","3","1"
"561829","2","38"
"561831","2","1"
"561832","2","5"
"561833","2","2"
"561835","2","33"
"561835","3","1"
"561836","2","71"
"561836","3","3"
"561837","2","24"
"561838","2","12"
"561838","3","1"
"561839","2","8"
"561841","2","2"
"561843","2","12"
"561843","3","1"
"561844","2","4"
"561844","3","2"
"561846","2","154"
"561846","3","7"
"561847","2","98"
"561847","3","13"
"561848","2","5"
"561849","2","1"
"561850","2","3"
"561850","3","3"
"561858","2","3"
"561860","2","19"
"561861","2","7"
"561862","2","34"
"561864","2","2"
"561865","2","3"
"561866","3","1"
"561867","2","5"
"561868","2","27"
"561869","2","6"
"561874","2","4"
"561877","2","5"
"561879","2","111"
"561882","2","1"
"561883","2","102"
"561883","3","1"
"561886","2","3"
"561888","2","7"
"561892","2","2"
"561893","2","2"
"561894","2","29"
"561894","3","1"
"561895","2","2"
"561900","2","1"
"561902","2","17"
"561907","2","7"
"561909","2","1"
"561912","2","2"
"561914","2","7"
"561915","2","17"
"561916","2","7"
"561917","2","14"
"561917","3","2"
"561918","2","5"
"561919","2","1"
"561921","2","15"
"561921","3","2"
"561926","2","3"
"561927","2","2"
"561928","2","3"
"561930","2","2"
"561935","2","28"
"561935","3","1"
"561937","2","2"
"561939","2","15"
"561940","2","2"
"561943","2","6"
"561946","2","11"
"561947","2","5"
"561948","2","24"
"561949","2","2"
"561951","2","6"
"561952","2","7"
"561953","2","1"
"561953","3","1"
"561954","2","9"
"561956","2","77"
"561956","3","1"
"561957","2","35"
"561957","3","6"
"561958","2","142"
"561959","2","92"
"561959","3","2"
"561960","2","2"
"561961","2","1"
"561963","2","7"
"561964","2","11"
"561965","2","12"
"561967","2","2"
"561968","2","4"
"561969","2","1"
"561974","2","1"
"561976","2","2"
"561978","2","1"
"561979","2","2"
"561979","3","3"
"561981","2","1"
"561982","2","3"
"561983","2","15"
"561988","2","1"
"561990","2","36"
"561990","3","2"
"561991","2","14"
"561994","2","2"
"561995","2","1"
"562003","2","6"
"562003","3","2"
"562007","2","2"
"562009","2","4"
"562010","2","2"
"562011","2","10"
"562019","2","2"
"562023","2","1"
"562024","2","8"
"562027","2","6"
"562027","3","1"
"562028","2","26"
"562033","2","3"
"562034","2","9"
"562034","3","1"
"562036","2","48"
"562036","3","1"
"562038","2","3"
"562042","2","128"
"562042","3","2"
"562044","2","1"
"562049","2","18"
"562049","3","2"
"562051","2","2"
"562055","2","1"
"562057","3","5"
"562059","2","1"
"562059","3","1"
"562060","2","5"
"562061","2","37"
"562062","2","7"
"562063","2","1"
"562064","2","10"
"562064","3","1"
"562067","2","8"
"562068","2","1"
"562071","2","5"
"562072","2","1"
"562073","2","292"
"562073","3","19"
"562075","2","18"
"562075","3","5"
"562077","2","2"
"562079","2","1"
"562079","3","1"
"562080","2","31"
"562082","2","5"
"562083","2","1"
"562084","2","33"
"562086","2","2"
"562087","2","1"
"562088","2","30"
"562089","2","2"
"562090","2","2"
"562096","2","2"
"562097","2","26"
"562097","3","1"
"562099","2","6"
"562099","3","1"
"562100","2","69"
"562100","3","7"
"562103","2","1"
"562106","2","15"
"562110","2","21"
"562113","2","2"
"562115","2","3"
"562117","2","162"
"562117","3","11"
"562118","2","1"
"562120","2","40"
"562120","3","1"
"562122","2","11"
"562123","2","7"
"562123","3","1"
"562125","2","21"
"562130","2","3"
"562135","2","1"
"562139","2","279"
"562139","3","5"
"562140","2","2"
"562142","2","1"
"562145","2","233"
"562145","3","7"
"562146","2","25"
"562146","3","1"
"562148","2","4"
"562148","3","8"
"562150","2","7"
"562151","2","5"
"562153","2","1"
"562154","2","384"
"562154","3","4"
"562155","2","97"
"562155","3","11"
"562157","2","3"
"562157","3","1"
"562158","2","43"
"562158","3","7"
"562161","2","6"
"562161","3","7"
"562163","2","9"
"562164","2","21"
"562165","3","2"
"562169","2","2"
"562171","2","88"
"562171","3","1"
"562173","2","1"
"562174","2","458"
"562174","3","3"
"562176","2","32"
"562177","3","1"
"562178","2","1"
"562180","2","46"
"562180","3","2"
"562181","2","1"
"562182","2","8"
"562183","2","266"
"562183","3","6"
"562185","2","1"
"562185","3","1"
"562186","2","4"
"562187","2","2"
"562191","2","5"
"562192","2","1"
"562194","2","5"
"562196","2","2"
"562197","2","1"
"562198","2","54"
"562198","3","8"
"562200","2","3"
"562200","3","5"
"562205","2","39"
"562208","2","8"
"562208","3","1"
"562210","2","1"
"562212","2","2"
"562213","2","2"
"562218","2","12"
"562220","2","45"
"562220","3","2"
"562222","2","270"
"562222","3","31"
"562227","2","8"
"562228","2","2"
"562229","2","42"
"562230","2","2"
"562232","3","3"
"562233","2","2"
"562233","3","1"
"562237","2","43"
"562237","3","7"
"562241","2","7"
"562242","2","25"
"562242","3","1"
"562244","2","1"
"562246","2","4"
"562248","2","11"
"562249","2","1"
"562249","3","2"
"562256","2","5"
"562258","2","199"
"562258","3","3"
"562260","2","14"
"562260","3","4"
"562262","2","9"
"562262","3","3"
"562263","2","7"
"562263","3","2"
"562264","2","1"
"562267","2","33"
