QuestionId,AnswerId,VoteTypeId,n,Post Link
"26771","26801","2","1","26771"
"26771","26835","2","2","26771"
"26771","26852","2","4","26771"
"26771","35449","2","1","26771"
"26771","420250","","1","26771"
"26771","420297","","1","26771"
"26842","27602","3","1","26842"
"26842","30538","2","1","26842"
"26843","26850","2","1","26843"
"26843","26862","2","6","26843"
"26843","26869","2","1","26843"
"26843","26878","2","1","26843"
"26843","27170","2","1","26843"
"26843","38475","2","1","26843"
"27108","27130","2","3","27108"
"27108","27160","2","3","27108"
"27108","482772","2","2","27108"
"27108","2505034","2","1","27108"
"27621","27625","2","31","27621"
"27621","27747","2","12","27621"
"27621","58521","2","1","27621"
"27621","58536","2","2","27621"
"27621","3228414","2","7","27621"
"27622","27628","2","1","27622"
"27622","27632","2","2","27622"
"27622","41046","2","6","27622"
"27622","777634","2","3","27622"
"27697","27817","2","2","27697"
"27697","38531","2","1","27697"
"27700","27710","2","1","27700"
"27700","27713","2","2","27700"
"27700","27713","3","1","27700"
"27700","27717","2","1","27700"
"27700","27749","2","2","27700"
"27700","71483","","1","27700"
"27910","29639","2","2","27910"
"27910","29639","3","2","27910"
"27910","29764","2","6","27910"
"27910","1876427","2","5","27910"
"27910","1876427","3","1","27910"
"27910","10300246","2","2","27910"
"27910","10324802","2","20","27910"
"27910","24246270","","1","27910"
"27916","27926","","1","27916"
"27916","28519","2","1","27916"
"28243","28269","","1","28243"
"28243","30609","2","1","28243"
"28243","109708","2","2","28243"
"28243","109708","3","1","28243"
"28243","110496","2","1","28243"
"28243","1276882","","1","28243"
"28243","1443191","2","5","28243"
"28243","1600501","","1","28243"
"28243","3649716","2","1","28243"
"28243","5802588","2","3","28243"
"28243","11721575","","1","28243"
"28526","28546","","1","28526"
"28526","28586","","1","28526"
"28526","174373","2","1","28526"
"28526","258632","","1","28526"
"28529","28537","2","8","28529"
"28529","28545","2","15","28529"
"28529","29915","2","2","28529"
"28530","28547","2","5","28530"
"28530","28553","2","2","28530"
"28530","28554","2","4","28530"
"28530","28561","2","1","28530"
"28530","28564","2","10","28530"
"28530","28574","2","1","28530"
"28530","38903","2","25","28530"
"28530","38930","2","2","28530"
"28530","819604","","1","28530"
"28530","7063364","","1","28530"
"28716","28719","2","4","28716"
"28716","28732","2","3","28716"
"28716","28735","2","15","28716"
"28716","28744","2","1","28716"
"28716","28859","2","5","28716"
"28716","28937","2","4","28716"
"28716","77286","2","1","28716"
"28716","77286","3","1","28716"
"28839","28873","","1","28839"
"28839","483731","2","1","28839"
"28839","3512753","2","1","28839"
"28839","14585567","","1","28839"
"30877","30894","2","1","30877"
"30877","31268","2","2","30877"
"30877","34217","2","5","30877"
"30877","37289","","1","30877"
"30877","44722","2","1","30877"
"30877","79028","","1","30877"
"30877","79137","","1","30877"
"30877","80736","","1","30877"
"30879","30887","2","19","30879"
"30879","30895","2","3","30879"
"30879","30895","3","1","30879"
"30879","30934","2","4","30879"
"30879","241290","2","8","30879"
"30928","31336","2","1","30928"
"30928","31336","3","1","30928"
"30928","31350","2","1","30928"
"30928","31350","3","1","30928"
"30928","31750","2","1","30928"
"30928","31751","","1","30928"
"30928","54961","","1","30928"
"30928","684045","","1","30928"
"30931","30939","2","5","30931"
"30931","30939","3","1","30931"
"30931","31827","2","7","30931"
"30931","31836","2","28","30931"
"30931","8070137","","1","30931"
"30931","21085981","","1","30931"
"31412","31420","2","1","31412"
"31412","31421","2","6","31412"
"31412","31421","3","2","31412"
"31412","31423","2","1","31412"
"31412","527405","","1","31412"
"31415","31432","2","6","31415"
"31415","31464","","1","31415"
"31415","31467","","1","31415"
"31415","101117","","1","31415"
"31415","137216","2","1","31415"
"31415","1778256","","1","31415"
"31415","4465801","2","4","31415"
"31722","31727","2","3","31722"
"31722","31727","3","5","31722"
"31722","31728","2","2","31722"
"31722","33500","2","12","31722"
"31722","66065","","1","31722"
"31722","66147","2","1","31722"
"31722","66539","2","3","31722"
"31722","172822","","1","31722"
"31722","172866","","1","31722"
"31722","437297","2","4","31722"
"31722","437297","3","1","31722"
"31722","1407133","2","6","31722"
"31722","1407133","3","3","31722"
"31722","1593296","2","2","31722"
"31722","1660448","2","15","31722"
"32003","32007","2","3","32003"
"32003","32012","2","1","32003"
"32003","32012","3","1","32003"
"32003","32014","2","1","32003"
"32003","32014","3","1","32003"
"32003","32019","2","15","32003"
"32003","32026","2","3","32003"
"32003","32035","2","2","32003"
"32003","33681","2","1","32003"
"32010","32021","2","11","32010"
"32010","32065","2","1","32010"
"32010","32075","2","2","32010"
"32010","32135","","1","32010"
"32027","32317","2","7","32027"
"32027","46075","2","1","32027"
"32027","46099","2","2","32027"
"32448","32475","2","1","32448"
"32448","32506","","1","32448"
"32448","33297","2","4","32448"
"32448","37293","2","4","32448"
"32448","122630","","1","32448"
"32448","14654717","2","1","32448"
"32607","32614","2","1","32607"
"32607","32885","2","1","32607"
"32607","34633","2","4","32607"
"32607","343999","2","20","32607"
"32607","343999","3","1","32607"
"32607","638425","2","63","32607"
"32607","638425","3","2","32607"
"32607","1267809","2","1","32607"
"32607","1376694","2","11","32607"
"32607","1958627","2","1","32607"
"32607","3311783","2","1","32607"
"32607","4086608","","1","32607"
"32607","4168886","2","4","32607"
"32607","4693704","2","1","32607"
"32607","5355837","2","14","32607"
"32607","6656802","","1","32607"
"32607","6940494","2","5","32607"
"32607","7124417","2","10","32607"
"32607","7816079","","1","32607"
"33720","33743","2","67","33720"
"33720","33743","3","1","33720"
"33720","33789","2","26","33720"
"33720","8756703","2","9","33720"
"33720","12180616","2","1","33720"
"33720","13348614","3","2","33720"
"33720","20341689","2","3","33720"
"33723","33731","2","1","33723"
"33723","33753","","1","33723"
"33723","33758","2","1","33723"
"33723","78876","","1","33723"
"33727","33734","","1","33727"
"33727","33775","2","3","33727"
"33727","146154","2","8","33727"
"33727","1848899","2","1","33727"
"34009","34014","2","2","34009"
"34009","34035","2","5","34009"
"34009","34053","","1","34009"
"34009","34055","","1","34009"
"34009","34061","","1","34009"
"34009","34072","","1","34009"
"34009","34098","2","3","34009"
"34009","34184","2","1","34009"
"34009","43483","","1","34009"
"34009","116757","","1","34009"
"34009","739551","","1","34009"
"34009","6232473","","1","34009"
"34476","34492","2","1","34476"
"34476","34496","","1","34476"
"34476","34504","2","7","34476"
"34476","34525","2","3","34476"
"34476","227219","2","1","34476"
"34476","229305","","1","34476"
"34476","402628","2","1","34476"
"34493","34719","2","4","34493"
"34493","34750","","1","34493"
"34493","35042","","1","34493"
"34493","67261","2","1","34493"
"34493","1429203","","1","34493"
"34505","34511","","1","34505"
"34505","34541","2","22","34505"
"34505","34566","2","5","34505"
"34505","34573","2","3","34505"
"34505","337351","","1","34505"
"34506","34591","2","2","34506"
"34506","34701","2","1","34506"
"34506","34857","2","1","34506"
"34506","35201","2","8","34506"
"34506","895651","","1","34506"
"34509","34601","3","1","34509"
"34509","35382","","1","34509"
"34509","77373","2","1","34509"
"34509","523012","2","4","34509"
"34509","579005","2","33","34509"
"34509","579005","3","3","34509"
"34509","750888","","1","34509"
"34509","751040","","1","34509"
"34509","2060952","2","19","34509"
"34509","3887921","2","9","34509"
"34509","5587314","2","4","34509"
"34509","5682368","","1","34509"
"34509","7410173","2","2","34509"
"34509","13375351","2","3","34509"
"34509","19471828","2","4","34509"
"34510","34521","2","10","34510"
"34510","34537","2","15","34510"
"34510","34550","2","262","34510"
"34510","34550","3","1","34510"
"34510","34562","2","1","34510"
"34510","34578","2","12","34510"
"34510","34621","2","20","34510"
"34510","34621","3","1","34510"
"34510","34745","2","70","34510"
"34510","8222450","2","1","34510"
"34510","10139968","2","2","34510"
"34510","12420366","2","3","34510"
"34510","16861236","","1","34510"
"34510","18506177","2","8","34510"
"34510","18801210","","1","34510"
"34510","19190984","2","11","34510"
"34664","34696","2","2","34664"
"34664","34741","2","1","34664"
"34664","34842","2","1","34664"
"34664","346806","2","25","34664"
"34664","708594","2","49","34664"
"34664","2693338","2","21","34664"
"34664","2849244","2","1","34664"
"34664","3822767","2","5","34664"
"34664","7281838","","1","34664"
"34664","12526432","2","3","34664"
"34669","34678","2","3","34669"
"34669","34678","3","1","34669"
"34669","34689","2","2","34669"
"34669","34689","3","1","34669"
"34669","34700","2","2","34669"
"34669","34716","2","3","34669"
"34669","34740","","1","34669"
"34669","34856","","1","34669"
"34669","34890","2","1","34669"
"34669","9588103","2","1","34669"
"34673","34680","2","5","34673"
"34673","34695","3","3","34673"
"34673","34697","2","2","34673"
"34673","34697","3","1","34673"
"34673","34703","","1","34673"
"34673","34763","2","1","34673"
"34673","34958","","1","34673"
"34673","35071","2","1","34673"
"34674","34688","","1","34674"
"34674","34690","2","4","34674"
"34674","35636","2","18","34674"
"34674","61913","2","4","34674"
"34674","77874","","1","34674"
"34858","34864","2","1","34858"
"34858","34865","2","9","34858"
"34858","35617","","1","34858"
"34868","34869","2","64","34868"
"34868","34877","2","7","34868"
"34868","34999","2","9","34868"
"34868","35034","2","14","34868"
"34868","35034","3","1","34868"
"34868","16881443","2","1","34868"
"34879","34884","2","12","34879"
"34879","34887","2","2","34879"
"34879","34894","","1","34879"
"34879","34909","","1","34879"
"34879","35024","2","5","34879"
"35499","35509","2","5","35499"
"35499","35513","2","6","35499"
"35499","35571","","1","35499"
"35499","35586","2","2","35499"
"35499","35587","2","1","35499"
"35499","35626","","1","35499"
"35499","111125","","1","35499"
"35499","111130","2","2","35499"
"35499","111139","2","1","35499"
"35499","111315","2","3","35499"
"35499","829066","","1","35499"
"35499","12430556","","1","35499"
"35905","35924","2","5","35905"
"35905","35925","2","1","35905"
"36197","36253","2","8","36197"
"36197","286872","","1","36197"
"36567","36588","2","2","36567"
"36567","38203","2","5","36567"
"36567","38480","2","2","36567"
"36567","86359","2","1","36567"
"36568","36572","2","5","36568"
"36568","36574","2","1","36568"
"36568","36589","2","3","36568"
"36568","36631","","1","36568"
"36568","37204","2","4","36568"
"36568","37227","","1","36568"
"36568","44583","2","1","36568"
"36568","98049","","1","36568"
"36568","213463","2","1","36568"
"36568","213500","","1","36568"
"36575","36591","2","1","36575"
"36861","36866","2","4","36861"
"36861","36869","2","5","36861"
"36861","224814","2","2","36861"
"36861","312556","2","1","36861"
"36861","312556","3","1","36861"
"37157","37160","2","5","37157"
"37157","37363","2","2","37157"
"37157","37363","3","1","37157"
"37157","37575","2","1","37157"
"37157","38079","2","2","37157"
"37157","1879478","","1","37157"
"37162","37168","2","1","37162"
"37162","37183","2","3","37162"
"37162","37269","2","2","37162"
"37162","1395735","","1","37162"
"37335","37349","2","84","37335"
"37335","37349","3","1","37335"
"37335","37466","2","52","37335"
"37335","37466","3","2","37335"
"37335","186390","2","9","37335"
"37335","186957","2","2","37335"
"37335","747593","2","13","37335"
"37335","880998","2","2","37335"
"37335","3500230","2","2","37335"
"37335","3500230","3","1","37335"
"37335","3819680","","1","37335"
"37335","5121287","2","36","37335"
"37335","5121287","3","1","37335"
"37335","5954865","2","2","37335"
"37335","6299069","2","6","37335"
"37335","7297504","2","1","37335"
"37335","19222984","","1","37335"
"37335","21494341","2","4","37335"
"37343","37368","2","1","37343"
"37343","37399","2","1","37343"
"37343","37450","2","2","37343"
"37343","2189015","2","1","37343"
"37441","37443","2","8","37441"
"37441","37446","2","5","37441"
"37441","37854","2","2","37441"
"37441","42829","2","4","37441"
"37441","42924","2","4","37441"
"37479","37488","","1","37479"
"37479","37513","","1","37479"
"37479","37526","","1","37479"
"37479","37544","","1","37479"
"37479","37571","2","2","37479"
"37479","37619","2","2","37479"
"37483","37485","2","2","37483"
"37483","37487","","1","37483"
"37483","37489","","1","37483"
"37483","37490","","1","37483"
"37486","37496","2","4","37486"
"37486","37502","2","6","37486"
"37486","37504","2","1","37486"
"37486","37506","2","14","37486"
"37486","37512","2","32","37486"
"37486","37604","","1","37486"
"37486","38646","","1","37486"
"37486","5144206","2","2","37486"
"38437","38449","2","2","38437"
"38437","38451","","1","38437"
"38437","38453","2","2","38437"
"38437","38458","2","2","38437"
"38437","13782941","2","1","38437"
"38651","38936","2","2","38651"
"38651","47172","","1","38651"
"38651","67606","2","1","38651"
"38651","324348","","1","38651"
"38651","528831","2","8","38651"
"38654","38685","2","2","38654"
"38746","38754","2","1","38746"
"38746","38754","3","1","38746"
"38746","39162","2","3","38746"
"38746","39185","2","1","38746"
"38746","40919","2","6","38746"
"38746","2421790","2","3","38746"
"38746","10415403","2","1","38746"
"38756","38765","2","5","38756"
"38756","38768","2","4","38756"
"38756","39666","2","1","38756"
"38901","38915","2","2","38901"
"38901","39510","2","1","38901"
"38907","39022","2","11","38907"
"38907","111727","2","1","38907"
"38907","881975","","1","38907"
"39059","39069","2","1","39059"
"39059","39235","2","3","39059"
"39061","39068","","1","39061"
"39061","39071","2","1","39061"
"39061","39072","2","2","39061"
"39061","13852954","","1","39061"
"39064","39079","2","1","39064"
"39064","39118","","1","39064"
"39064","43629","","1","39064"
"39065","39078","2","4","39065"
"39065","39083","2","6","39065"
"39065","39169","2","5","39065"
"39233","39502","2","2","39233"
