PostTypeId,OwnerUserId,User Link,n
"1","79941","79941","13"
"2","79941","79941","55"
"1","79944","79944","3"
"2","79944","79944","5"
"1","79945","79945","5"
"1","79946","79946","1"
"2","79946","79946","14"
"1","79948","79948","18"
"2","79948","79948","14"
"1","79953","79953","1"
"1","79954","79954","14"
"2","79954","79954","63"
"1","79965","79965","7"
"2","79965","79965","137"
"1","79969","79969","6"
"2","79969","79969","1"
"1","79971","79971","3"
"2","79971","79971","3"
"1","79974","79974","37"
"2","79974","79974","17"
"1","79977","79977","1"
"1","79980","79980","267"
"2","79980","79980","2"
"1","79981","79981","5"
"2","79981","79981","7"
"1","79984","79984","3"
"2","79984","79984","6"
"1","79992","79992","5"
"2","79992","79992","15"
"1","79996","79996","73"
"2","79996","79996","241"
"1","79997","79997","1"
"2","79997","79997","4"
"2","80000","80000","5"
"1","80002","80002","613"
"2","80002","80002","58"
"1","80003","80003","25"
"2","80003","80003","89"
"1","80012","80012","2"
"1","80013","80013","6"
"2","80013","80013","44"
"2","80027","80027","2"
"2","80030","80030","1"
"2","80031","80031","3"
"1","80040","80040","151"
"2","80040","80040","49"
"1","80042","80042","3"
"2","80042","80042","3"
"1","80050","80050","16"
"2","80050","80050","14"
"1","80052","80052","4"
"2","80052","80052","7"
"1","80054","80054","1"
"2","80055","80055","1"
"1","80065","80065","8"
"2","80065","80065","2"
"1","80066","80066","47"
"2","80066","80066","56"
"2","80071","80071","9"
"1","80074","80074","6"
"2","80074","80074","112"
"1","80075","80075","1"
"2","80075","80075","104"
"4","80075","80075","2"
"5","80075","80075","2"
"1","80077","80077","2"
"2","80077","80077","6"
"1","80086","80086","8"
"2","80086","80086","1"
"1","80088","80088","160"
"2","80088","80088","8"
"1","80090","80090","6"
"2","80090","80090","45"
"2","80094","80094","20"
"1","80097","80097","4"
"2","80097","80097","2"
"1","80098","80098","1"
"2","80098","80098","4"
"1","80103","80103","3"
"2","80103","80103","2"
"1","80108","80108","7"
"2","80108","80108","6"
"1","80111","80111","47"
"2","80111","80111","275"
"1","80112","80112","35"
"2","80112","80112","105"
"1","80122","80122","1"
"2","80122","80122","3"
"1","80125","80125","2"
"2","80125","80125","37"
"1","80128","80128","9"
"1","80130","80130","1"
"2","80130","80130","5"
"1","80131","80131","3"
"2","80131","80131","1"
"1","80132","80132","5"
"2","80132","80132","6"
"2","80133","80133","1"
"2","80136","80136","473"
"1","80138","80138","2"
"1","80139","80139","4"
"2","80139","80139","5"
"2","80143","80143","1"
"1","80144","80144","5"
"2","80144","80144","24"
"1","80147","80147","19"
"2","80147","80147","15"
"1","80151","80151","11"
"2","80151","80151","1"
"1","80154","80154","1"
"2","80154","80154","9"
"1","80161","80161","5"
"2","80161","80161","19"
"1","80163","80163","8"
"2","80163","80163","4"
"1","80164","80164","28"
"2","80164","80164","51"
"1","80169","80169","8"
"2","80169","80169","9"
"1","80171","80171","4"
"1","80186","80186","1"
"2","80186","80186","14"
"1","80187","80187","1"
"2","80187","80187","1"
"1","80191","80191","7"
"2","80191","80191","1"
"2","80193","80193","50"
"1","80195","80195","6"
"1","80201","80201","22"
"2","80201","80201","15"
"1","80204","80204","4"
"2","80204","80204","14"
"1","80207","80207","1"
"2","80207","80207","67"
"1","80209","80209","112"
"2","80209","80209","89"
"2","80210","80210","5"
"2","80212","80212","2"
"1","80215","80215","9"
"2","80215","80215","12"
"1","80217","80217","1"
"2","80217","80217","2"
"1","80220","80220","1"
"2","80221","80221","18"
"1","80222","80222","66"
"2","80222","80222","14"
"1","80223","80223","1"
"2","80223","80223","7"
"2","80224","80224","1"
"1","80227","80227","1"
"2","80227","80227","2"
"1","80229","80229","8"
"2","80229","80229","13"
"1","80237","80237","5"
"2","80237","80237","2"
"1","80243","80243","14"
"2","80243","80243","163"
"1","80244","80244","1"
"2","80244","80244","2"
"1","80246","80246","114"
"2","80246","80246","45"
"1","80254","80254","1"
"2","80254","80254","14"
"1","80256","80256","2"
"2","80256","80256","6"
"1","80263","80263","14"
"2","80263","80263","11"
"1","80264","80264","9"
"2","80264","80264","6"
"1","80266","80266","2"
"2","80266","80266","11"
"1","80268","80268","4"
"2","80268","80268","23"
"1","80274","80274","254"
"2","80274","80274","1123"
"5","80274","80274","1"
"2","80275","80275","1"
"1","80276","80276","9"
"2","80276","80276","1"
"1","80280","80280","27"
"2","80280","80280","24"
"1","80281","80281","2"
"2","80281","80281","13"
"1","80282","80282","81"
"2","80282","80282","60"
"1","80285","80285","2"
"1","80286","80286","29"
"2","80286","80286","13"
"1","80287","80287","5"
"2","80287","80287","5"
"2","80301","80301","13"
"1","80303","80303","10"
"2","80303","80303","75"
"2","80305","80305","28"
"1","80306","80306","1"
"2","80306","80306","8"
"2","80308","80308","1"
"1","80309","80309","8"
"2","80309","80309","6"
"1","80313","80313","12"
"2","80313","80313","35"
"1","80320","80320","5"
"2","80320","80320","8"
"2","80329","80329","10"
"1","80340","80340","8"
"2","80340","80340","12"
"1","80341","80341","2"
"2","80341","80341","2"
"1","80347","80347","8"
"2","80347","80347","8"
"1","80348","80348","2"
"2","80348","80348","1"
"1","80351","80351","2"
"1","80353","80353","226"
"2","80353","80353","77"
"1","80357","80357","7"
"2","80357","80357","15"
"1","80359","80359","20"
"1","80361","80361","3"
"2","80361","80361","1"
"1","80363","80363","95"
"2","80363","80363","106"
"2","80366","80366","5"
"1","80368","80368","60"
"2","80368","80368","181"
"1","80369","80369","8"
"2","80369","80369","75"
"1","80376","80376","1"
"1","80378","80378","7"
"1","80381","80381","1"
"2","80381","80381","1"
"1","80382","80382","32"
"2","80382","80382","96"
"2","80383","80383","9"
"1","80385","80385","34"
"2","80385","80385","52"
"1","80386","80386","1"
"1","80389","80389","92"
"2","80389","80389","14"
"1","80390","80390","1"
"2","80390","80390","10"
"1","80393","80393","8"
"2","80393","80393","8"
"1","80395","80395","20"
"2","80395","80395","2"
"1","80400","80400","2"
"2","80400","80400","2"
"1","80401","80401","25"
"2","80401","80401","1"
"1","80404","80404","2"
"2","80404","80404","35"
"1","80406","80406","2"
"2","80406","80406","18"
"1","80410","80410","12"
"2","80410","80410","30"
"1","80416","80416","7"
"2","80416","80416","10"
"1","80421","80421","24"
"2","80421","80421","28"
"1","80425","80425","15"
"2","80425","80425","415"
"4","80425","80425","3"
"5","80425","80425","3"
"1","80426","80426","12"
"2","80426","80426","8"
"1","80427","80427","26"
"2","80427","80427","34"
"1","80428","80428","16"
"2","80428","80428","19"
"1","80432","80432","1"
"2","80432","80432","2"
"1","80433","80433","48"
"2","80433","80433","12"
"1","169178","169178","1"
"2","169178","169178","1"
"1","169181","169181","2"
"2","169181","169181","26"
"1","169182","169182","3"
"2","169182","169182","12"
"1","169183","169183","1"
"1","169184","169184","2"
"1","169186","169186","1"
"1","169195","169195","23"
"2","169195","169195","115"
"1","169198","169198","7"
"2","169198","169198","11"
"1","169199","169199","11"
"1","169201","169201","6"
"2","169201","169201","14"
"2","169202","169202","1"
"1","169209","169209","5"
"2","169209","169209","2"
"1","169210","169210","103"
"2","169210","169210","13"
"2","169213","169213","23"
"1","169214","169214","1"
"2","169214","169214","1"
"1","169217","169217","5"
"2","169217","169217","1"
"1","169224","169224","16"
"2","169224","169224","38"
"1","169225","169225","1"
"2","169225","169225","5"
"2","169231","169231","12"
"1","169232","169232","2"
"2","169237","169237","2"
"1","169242","169242","3"
"1","169245","169245","1"
"2","169250","169250","1"
"1","169252","169252","120"
"2","169252","169252","51"
"1","169253","169253","9"
"1","169254","169254","63"
"2","169254","169254","10"
"2","169255","169255","7"
"1","169258","169258","4"
"1","169259","169259","1"
"2","169259","169259","1"
"1","169263","169263","5"
"2","169263","169263","6"
"1","169265","169265","4"
"2","169266","169266","4"
"2","169267","169267","5"
"1","169269","169269","29"
"2","169269","169269","3"
"2","169273","169273","12"
"1","169274","169274","32"
"2","169274","169274","22"
"1","169275","169275","11"
"2","169275","169275","13"
"1","169277","169277","138"
"2","169277","169277","318"
"1","169278","169278","22"
"2","169278","169278","3"
"2","169280","169280","3"
"1","169287","169287","29"
"2","169287","169287","7"
"1","169292","169292","5"
"2","169292","169292","14"
"1","169296","169296","19"
"2","169296","169296","27"
"2","169298","169298","4"
"1","169305","169305","3"
"2","169305","169305","49"
"1","169306","169306","3"
"1","169314","169314","1"
"2","169314","169314","4"
"1","169320","169320","13"
"2","169320","169320","2"
"1","169334","169334","17"
"2","169334","169334","71"
"1","169335","169335","32"
"2","169335","169335","5"
"1","169336","169336","4"
"2","169336","169336","3"
"1","169337","169337","1"
"1","169339","169339","7"
"2","169339","169339","3"
"2","169346","169346","1454"
"1","169352","169352","1"
"2","169352","169352","2"
"1","169354","169354","10"
"2","169354","169354","3"
"1","169359","169359","7"
"2","169359","169359","5"
"2","169361","169361","1"
"1","169363","169363","1"
"2","169363","169363","7"
"1","169366","169366","55"
"2","169366","169366","15"
"1","169370","169370","2"
"2","169370","169370","11"
"1","169376","169376","7"
"1","169387","169387","1"
"1","169388","169388","46"
"2","169388","169388","71"
"1","169389","169389","1"
"2","169389","169389","1"
"1","169390","169390","2"
"2","169390","169390","11"
"1","169391","169391","14"
"2","169391","169391","10"
"1","169394","169394","7"
"2","169394","169394","110"
"1","169397","169397","39"
"2","169397","169397","119"
"1","169403","169403","4"
"2","169403","169403","2"
"1","169404","169404","34"
"2","169404","169404","4"
"1","169405","169405","1"
"1","169406","169406","31"
"2","169406","169406","81"
"1","169410","169410","2"
"1","169415","169415","40"
"2","169415","169415","2"
"1","169437","169437","14"
"2","169437","169437","22"
"1","169438","169438","1"
"2","169438","169438","9"
"1","169440","169440","9"
"2","169440","169440","10"
"1","169442","169442","20"
"2","169442","169442","530"
"1","169445","169445","9"
"2","169445","169445","10"
"1","169447","169447","63"
"2","169447","169447","12"
"1","169450","169450","2"
"2","169450","169450","46"
"1","169452","169452","2"
"2","169452","169452","3"
"1","169459","169459","16"
"2","169459","169459","9"
"1","169462","169462","4"
"2","169462","169462","15"
"1","169466","169466","1"
"1","169467","169467","3"
"2","169467","169467","2"
"2","169469","169469","8"
"1","169476","169476","23"
"2","169476","169476","4"
"1","169477","169477","117"
"2","169477","169477","7"
"1","169478","169478","1"
"2","169478","169478","10"
"1","169484","169484","7"
"2","169484","169484","50"
"1","169491","169491","28"
"2","169491","169491","12"
"1","169492","169492","1"
"2","169492","169492","32"
"1","169495","169495","8"
"2","169495","169495","18"
"2","169496","169496","2"
"1","169497","169497","39"
"2","169497","169497","55"
"1","169503","169503","61"
"2","169503","169503","12"
"1","169507","169507","47"
"2","169507","169507","44"
"2","169510","169510","3"
"1","169513","169513","14"
"2","169513","169513","4"
"1","169527","169527","1"
"2","169527","169527","2"
"1","169528","169528","17"
"2","169528","169528","4"
"1","169530","169530","2"
"2","169530","169530","1"
"1","169533","169533","15"
"2","169533","169533","7"
"1","169534","169534","17"
"2","169534","169534","26"
"4","169534","169534","1"
"5","169534","169534","1"
"1","169542","169542","1"
"1","169544","169544","21"
"2","169544","169544","18"
"1","169545","169545","5"
"2","169545","169545","47"
"2","169546","169546","1"
"1","169549","169549","11"
"1","169551","169551","1"
"2","169551","169551","1"
"1","169554","169554","1"
"1","169557","169557","3"
"2","169557","169557","2"
"1","169558","169558","2"
"2","169558","169558","9"
"2","169561","169561","1"
"1","169563","169563","1"
"2","169563","169563","1"
"2","169569","169569","9"
"1","169570","169570","1"
"1","169574","169574","15"
"2","169574","169574","18"
"1","169586","169586","1"
"2","169586","169586","1"
"1","169595","169595","7"
"2","169595","169595","11"
"1","169596","169596","2"
"2","169596","169596","7"
"1","169599","169599","28"
"2","169599","169599","24"
"2","169600","169600","9"
"1","169602","169602","12"
"2","169602","169602","15"
"1","169603","169603","24"
"2","169603","169603","4"
"2","169607","169607","5"
"1","169610","169610","1"
"1","169620","169620","9"
"2","169620","169620","138"
"2","169622","169622","45"
"2","169626","169626","12"
"1","169628","169628","4"
"1","169630","169630","12"
"2","169630","169630","42"
"1","169632","169632","7"
"1","169634","169634","1"
"1","169635","169635","43"
"2","169635","169635","109"
"1","169637","169637","1"
"2","169637","169637","13"
"2","169639","169639","3"
"1","169640","169640","119"
"2","169640","169640","35"
"1","169646","169646","9"
"2","169646","169646","9"
"1","169649","169649","22"
"2","169649","169649","10"
"1","169651","169651","22"
"1","169656","169656","20"
"2","169656","169656","4"
"1","169658","169658","34"
"2","169658","169658","69"
"1","169662","169662","9"
"1","169670","169670","24"
"2","169670","169670","18"
"1","169671","169671","5"
"2","169671","169671","2"
"1","169672","169672","6"
"2","169672","169672","98"
"4","169672","169672","2"
"5","169672","169672","2"
"1","169674","169674","15"
"2","169674","169674","13"
"2","169675","169675","3"
"2","169676","169676","3"
"1","169677","169677","2"
"1","169678","169678","4"
"1","169680","169680","2"
"2","169680","169680","1"
"2","169681","169681","1"
"1","169691","169691","67"
"2","169691","169691","30"
"1","169692","169692","10"
"2","169702","169702","3"
"1","169703","169703","2"
"2","169703","169703","12"
"1","169710","169710","1"
"2","169710","169710","9"
"1","169713","169713","15"
"2","169713","169713","9"
"1","169714","169714","62"
"2","169714","169714","156"
"4","169714","169714","2"
"5","169714","169714","1"
"1","169717","169717","19"
"2","169717","169717","16"
"1","169723","169723","5"
"2","169723","169723","3"
"1","169728","169728","1"
"2","169728","169728","59"
"1","169731","169731","1"
"2","169731","169731","1"
"1","169732","169732","4"
"2","169732","169732","1"
"2","169733","169733","2"
"1","169736","169736","6"
"1","169737","169737","2"
"2","169737","169737","2"
"1","169740","169740","5"
"2","169740","169740","2"
"1","169743","169743","11"
"2","169747","169747","1"
"1","169748","169748","95"
"2","169748","169748","60"
"1","169750","169750","6"
"2","169750","169750","3"
"1","169754","169754","76"
"2","169754","169754","352"
"4","169754","169754","3"
"5","169754","169754","1"
"2","169756","169756","2"
"1","169759","169759","4"
